ID,room_number,subway,address,parking,home_renovation,balcony,windows,additional_amenities,ceiling_height,garbage_chute,total_area,loggia,separate_bathroom,shared_bathroom,building_type,floors_number,apartment_floor,freight_elevator,passenger_elevator,parking_0,parking_1,parking_2,parking_3,parking_4,parking_5,home_renovation_0,home_renovation_1,home_renovation_2,home_renovation_3,windows_0,windows_1,windows_2,windows_3,additional_amenities_0,additional_amenities_1,garbage_chute_0,garbage_chute_1,building_type_0,building_type_1,building_type_2,building_type_3,building_type_4,building_type_5,building_type_6,building_type_7,building_type_8,building_type_9,price
274703593,3,124051.28205128205,393076.92307692306,0,1,1,0,1,2.76,1,150.0,1,0,2,3,23,5,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,170000
274926951,2,278983.60655737703,65735.29411764706,0,2,2,0,1,2.64,0,50.0,0,0,1,0,14,14,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,50000
167708328,3,56615.0,55233.333333333336,0,2,1,3,1,2.76,0,70.0,0,0,1,6,12,11,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,55000
274756102,2,56615.0,66799.0,0,3,0,2,1,2.76,1,70.0,1,1,0,5,14,9,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,65000
274701150,3,124051.28205128205,177648.14814814815,5,2,1,0,1,2.76,0,120.0,1,1,1,2,25,12,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,130000
268703592,3,124051.28205128205,177648.14814814815,0,1,0,1,1,2.76,1,100.0,1,0,1,5,25,5,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,130000
188023493,4,124051.28205128205,393076.92307692306,0,3,0,1,1,2.76,0,140.0,0,0,2,5,23,7,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,160000
274738478,2,124051.28205128205,177648.14814814815,0,0,0,3,1,2.76,0,120.0,0,2,0,3,30,16,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,190000
274582332,2,124051.28205128205,177648.14814814815,0,1,1,1,1,2.76,1,120.0,0,0,1,5,13,13,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,190000
271979715,3,124051.28205128205,177648.14814814815,0,1,1,0,1,2.76,1,120.0,0,2,0,4,31,4,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,230000
263286329,5,124051.28205128205,177648.14814814815,5,0,4,0,1,3.0,1,280.0,0,0,3,4,31,19,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,270000
274940511,3,124051.28205128205,177648.14814814815,0,1,1,0,1,2.76,1,165.0,0,2,0,4,31,20,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,300000
274810182,4,124051.28205128205,177648.14814814815,0,1,2,0,1,2.76,1,170.0,0,2,0,4,31,20,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,300000
269303615,3,124051.28205128205,393076.92307692306,0,1,0,3,1,2.76,0,146.0,0,2,0,5,23,15,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,320000
274247637,0,78336.14457831325,66153.84615384616,3,2,0,1,1,3.0,1,18.0,0,0,1,2,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,32000
274772316,1,56615.0,37000.0,3,2,0,0,1,2.64,0,37.0,1,1,0,6,12,10,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,37000
274983164,1,56615.0,51173.913043478264,3,3,0,0,1,2.5,0,35.0,1,1,0,6,12,5,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
163005648,1,47151.30994152047,55233.333333333336,0,2,0,2,1,2.48,0,40.0,1,0,1,0,16,9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40000
274821823,1,88800.0,64000.0,0,3,0,1,1,2.9,0,45.0,1,0,1,6,25,24,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,60000
272275879,2,124051.28205128205,177648.14814814815,0,1,1,0,1,2.76,1,81.0,0,0,1,4,31,7,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,120000
268222020,3,124051.28205128205,177648.14814814815,5,1,0,2,1,2.76,1,82.4,0,0,2,5,31,12,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,120000
273524538,4,56615.0,130500.0,0,2,0,3,1,2.76,0,156.0,0,0,2,4,27,24,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,180000
274587457,3,124051.28205128205,177648.14814814815,0,3,0,3,1,2.76,1,140.0,2,0,1,4,31,11,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,200000
177915704,3,124051.28205128205,177648.14814814815,0,1,2,0,1,2.76,1,135.0,0,1,1,4,31,7,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,230000
272339291,3,124051.28205128205,177648.14814814815,5,2,0,2,1,3.0,1,116.0,0,0,2,4,31,10,0,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,230000
236861208,5,278983.60655737703,177648.14814814815,0,2,0,2,1,2.76,1,250.0,0,1,2,4,31,19,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,270000
274937616,3,124051.28205128205,177648.14814814815,0,1,0,1,0,2.76,1,165.0,0,0,2,4,31,20,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,300000
271983942,4,78336.14457831325,177648.14814814815,5,1,0,0,1,2.76,0,220.0,3,0,2,2,9,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,300000
273434927,5,124051.28205128205,177648.14814814815,5,1,0,2,1,3.0,1,174.0,0,1,2,3,31,22,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,320000
267227156,4,124051.28205128205,393076.92307692306,5,3,1,1,1,3.0,0,146.0,1,0,2,3,15,15,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,350000
274867082,0,56615.0,45000.0,3,3,0,2,1,4.5,1,29.0,0,0,1,2,5,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,45000
274876905,1,88800.0,64000.0,3,2,0,2,1,2.7,0,48.0,1,0,1,3,25,18,0,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,60000
274960478,1,52479.166666666664,65735.29411764706,0,1,0,0,1,2.76,0,45.0,0,0,1,4,23,16,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,75000
274685736,0,52479.166666666664,66153.84615384616,0,2,0,3,1,2.76,1,19.0,0,0,1,5,5,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000
274007194,1,88800.0,51173.913043478264,3,1,0,0,1,2.76,0,47.0,1,1,0,4,19,9,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,45000
274962568,2,52479.166666666664,65735.29411764706,0,1,0,0,1,2.76,0,45.0,0,0,1,4,23,16,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,75000
274962365,2,278983.60655737703,65735.29411764706,0,1,0,0,1,2.76,0,76.0,0,1,1,4,23,9,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,110000
273764164,4,52479.166666666664,65735.29411764706,5,1,0,2,0,2.76,1,114.0,2,1,2,6,16,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,110000
273908726,3,278983.60655737703,65735.29411764706,0,3,0,2,1,2.76,0,83.0,1,1,1,4,23,9,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,120000
204313041,2,124051.28205128205,177648.14814814815,0,1,1,0,1,2.76,1,80.0,0,0,2,4,31,8,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,130000
272809026,2,124051.28205128205,177648.14814814815,5,3,1,1,1,2.76,1,82.0,0,0,1,4,31,3,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,170000
247162763,2,278983.60655737703,177648.14814814815,0,3,0,0,1,2.76,1,120.0,0,1,1,4,31,13,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,190000
209817566,2,88800.0,42076.92307692308,0,3,0,0,1,2.64,0,42.0,0,1,0,0,9,2,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40000
274736514,1,56615.0,51173.913043478264,0,2,0,1,1,2.76,0,48.0,0,1,0,6,15,4,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,50000
272950043,3,52479.166666666664,42076.92307692308,3,2,0,2,1,2.64,0,60.0,1,1,0,0,9,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,57000
274380265,2,124051.28205128205,42214.28571428572,3,3,0,0,1,2.5,0,50.0,0,1,0,6,9,7,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
267276550,4,124051.28205128205,177648.14814814815,0,1,1,3,1,2.76,1,265.0,0,0,1,5,34,19,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,300000
227904759,1,88800.0,51173.913043478264,0,3,0,0,1,2.78,0,45.0,1,0,1,4,19,11,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,35000
274013412,4,278983.60655737703,393076.92307692306,0,1,0,3,1,2.76,1,300.0,0,0,4,4,7,6,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,900000
266856893,1,78336.14457831325,41700.0,0,0,0,1,1,2.7,1,20.0,0,0,1,6,16,10,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,35000
274876582,2,56615.0,55233.333333333336,0,3,1,3,1,2.64,1,46.0,0,0,1,2,5,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,37000
270331081,2,52479.166666666664,51173.913043478264,3,0,0,2,1,2.7,1,62.0,2,1,0,6,25,19,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,60000
274655101,3,88800.0,55233.333333333336,3,2,0,0,1,2.74,0,76.0,1,1,0,6,17,5,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,60000
274550315,4,56615.0,66799.0,0,0,0,2,1,2.8,1,115.0,0,1,1,6,14,10,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,75000
269114454,3,124051.28205128205,65735.29411764706,3,2,0,0,1,3.0,0,88.0,2,0,2,4,23,14,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,80000
264381758,2,124051.28205128205,177648.14814814815,0,2,1,0,1,2.76,1,77.0,0,0,2,5,30,3,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,130000
274759668,2,124051.28205128205,177648.14814814815,0,1,1,0,1,2.76,1,116.0,0,2,0,4,31,13,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,190000
274198717,4,124051.28205128205,393076.92307692306,5,1,0,2,1,2.76,1,300.0,0,0,4,5,7,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,900000
274901748,1,78336.14457831325,41700.0,3,2,0,0,1,2.76,0,20.2,0,0,1,5,16,10,1,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,35000
270787937,2,278983.60655737703,65735.29411764706,0,3,0,3,1,2.5,0,50.0,1,0,1,6,12,9,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,42000
274429911,2,56615.0,55233.333333333336,0,3,1,3,1,2.76,1,65.0,0,1,0,2,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,43000
274216269,2,52479.166666666664,65735.29411764706,0,3,0,0,1,2.76,0,60.0,1,1,0,5,16,9,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,45000
273826447,1,56615.0,46500.0,0,2,1,0,1,2.76,0,39.0,0,0,1,6,14,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274534038,2,56615.0,51173.913043478264,0,3,0,0,1,2.64,0,55.0,2,1,0,5,14,5,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,50000
274182478,2,88800.0,51173.913043478264,0,3,0,0,1,2.76,0,68.0,1,1,0,4,19,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,50000
271520119,3,52479.166666666664,42076.92307692308,0,0,1,2,1,2.6,1,65.0,0,0,1,6,12,7,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,60000
274949497,2,52479.166666666664,51173.913043478264,0,3,0,3,1,2.76,0,62.0,1,1,0,6,25,19,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,60000
274517515,4,56615.0,66799.0,3,2,1,0,1,2.64,0,108.0,2,1,1,6,14,10,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,75000
212953957,3,124051.28205128205,177648.14814814815,0,2,0,2,1,2.76,0,107.7,0,0,1,2,9,4,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,89000
274589863,2,124051.28205128205,177648.14814814815,5,1,1,2,1,3.0,0,120.0,0,0,2,4,31,13,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,190000
274883899,1,52479.166666666664,42076.92307692308,0,3,0,0,1,2.76,1,18.0,0,0,1,2,5,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,28000
273524245,1,52479.166666666664,177648.14814814815,0,3,0,3,1,2.64,0,40.0,1,1,0,6,9,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,28000
260246681,1,88800.0,177648.14814814815,0,3,0,0,1,2.64,0,38.0,0,0,1,6,9,5,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
274142059,1,56615.0,51173.913043478264,0,3,1,1,1,2.76,1,30.5,0,0,1,2,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,30000
223251000,1,88800.0,42214.28571428572,3,3,0,3,1,2.64,1,31.0,0,1,0,6,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,30000
225578669,1,124051.28205128205,42214.28571428572,3,3,0,0,1,2.64,0,38.0,0,0,1,6,9,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,30000
269755848,1,52479.166666666664,51173.913043478264,0,3,1,3,1,2.78,0,37.0,0,0,1,4,25,14,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,30000
271950904,1,52479.166666666664,177648.14814814815,3,3,1,0,1,2.64,0,35.0,0,0,1,6,9,9,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,31000
273978247,1,278983.60655737703,65735.29411764706,3,3,0,0,1,2.5,0,35.0,1,1,0,6,12,4,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,32000
220488471,1,88800.0,42076.92307692308,0,3,0,3,1,2.64,0,32.0,0,0,1,0,9,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,33000
271758829,1,52479.166666666664,44000.0,3,2,1,0,1,2.76,0,38.0,0,0,1,6,17,4,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
274348348,2,124051.28205128205,42214.28571428572,0,3,1,0,1,2.64,0,47.0,1,1,0,6,14,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
164737123,1,124051.28205128205,42214.28571428572,3,3,1,0,1,2.64,1,32.0,0,0,1,6,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,35000
274186465,1,56615.0,46500.0,0,3,0,3,1,2.76,0,39.0,0,1,0,6,14,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
274793879,1,56615.0,55233.333333333336,0,3,0,1,1,2.76,0,40.0,0,0,1,6,12,2,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
273423218,2,52479.166666666664,65735.29411764706,0,3,0,3,1,2.5,0,45.0,0,1,0,6,9,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
273875631,2,52479.166666666664,42076.92307692308,0,3,2,0,1,2.64,0,45.0,0,2,0,6,12,5,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35000
274878629,1,56615.0,55233.333333333336,0,2,0,3,1,2.48,0,50.0,1,0,1,6,16,12,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,35900
274967270,1,278983.60655737703,65735.29411764706,0,2,1,0,1,2.64,1,34.0,0,0,1,6,5,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,37000
274829443,2,52479.166666666664,42076.92307692308,0,3,1,3,1,2.64,0,51.0,0,0,1,0,12,8,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,38000
273571888,1,52479.166666666664,55233.333333333336,0,2,1,3,1,2.74,0,39.0,0,0,1,6,17,8,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,38000
273397374,2,278983.60655737703,65735.29411764706,0,2,1,3,1,2.64,1,54.0,0,0,1,6,14,7,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,39000
274536187,1,56615.0,66799.0,0,3,1,3,0,2.76,0,40.0,0,0,1,4,18,15,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,39990
271749532,2,52479.166666666664,65735.29411764706,3,3,0,0,1,2.5,0,45.0,0,1,0,6,9,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
274997495,2,56615.0,40000.0,0,2,0,0,1,2.64,1,43.0,0,0,1,6,5,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,40000
274092146,1,52479.166666666664,51173.913043478264,0,0,0,0,1,2.7,1,37.0,1,0,1,6,25,8,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,40000
273670413,1,78336.14457831325,66153.84615384616,3,2,0,3,1,3.2,1,19.0,0,0,1,5,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000
274943143,1,56615.0,55233.333333333336,4,2,1,3,1,2.76,1,34.77,0,0,1,5,14,11,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,40000
274730823,2,52479.166666666664,42076.92307692308,0,3,1,0,1,2.64,0,51.0,0,0,1,0,12,7,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,40000
247069139,2,139189.1891891892,42214.28571428572,3,3,0,2,1,2.64,0,50.0,1,1,0,6,16,10,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,40000
267943563,2,52479.166666666664,51173.913043478264,0,3,0,1,1,2.76,1,56.9,0,1,0,2,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,41000
274065775,2,124051.28205128205,65735.29411764706,0,0,0,3,1,2.76,1,42.0,0,0,1,5,9,8,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,42000
235500512,1,56615.0,51173.913043478264,0,1,0,0,1,2.64,0,39.0,1,0,1,5,17,3,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,42000
273926661,2,52479.166666666664,42076.92307692308,0,3,1,3,1,2.64,0,48.0,0,0,1,0,9,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,42000
274430808,2,56615.0,51173.913043478264,0,3,0,2,1,2.64,0,64.0,2,1,0,6,13,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,42000
274915153,2,278983.60655737703,65735.29411764706,0,3,0,0,1,2.76,0,63.0,1,0,2,4,25,10,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,43000
273855095,2,52479.166666666664,65735.29411764706,0,3,0,0,1,2.5,0,45.0,0,0,1,6,9,3,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,43000
273992381,3,52479.166666666664,42214.28571428572,3,3,0,0,1,2.64,0,59.9,1,1,0,6,9,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,43000
275000735,2,52479.166666666664,51173.913043478264,0,0,1,3,1,2.76,1,61.0,0,1,0,6,25,11,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,45000
274142060,1,124051.28205128205,65735.29411764706,4,3,0,3,1,2.76,1,56.0,1,0,1,5,25,14,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,45000
274615781,1,56615.0,51173.913043478264,3,2,0,1,1,2.64,0,40.0,1,0,1,6,14,9,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274854637,4,278983.60655737703,65735.29411764706,0,3,0,2,1,2.5,0,64.0,1,1,0,6,12,8,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274061108,2,52479.166666666664,65735.29411764706,0,3,0,3,1,2.5,0,45.0,0,0,1,6,9,5,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,45000
274581460,2,52479.166666666664,65735.29411764706,0,0,0,0,1,2.5,1,45.0,0,1,0,6,9,7,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,46000
274404109,2,52479.166666666664,65735.29411764706,0,3,0,0,1,2.5,0,46.0,0,0,1,6,9,6,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,46000
274741951,2,52479.166666666664,42214.28571428572,3,2,0,1,1,2.64,0,40.0,1,0,1,6,14,13,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,48000
274756114,1,88800.0,64000.0,4,2,0,0,1,2.76,1,45.0,1,0,1,6,25,13,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50000
274886430,2,52479.166666666664,42214.28571428572,0,0,0,3,1,2.76,1,45.0,1,0,1,6,9,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,50000
